sig_id	canonical_smiles
CPD003_MCF7_24H:G15	CC1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(O)=O)OC(=O)CCC(O)=O
CPC018_MCF7_24H:BRD-K12765235-304-03-8:10	CC1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@]43C)C(=O)O)OC(=O)CCC(=O)O
REP.A021_MCF7_24H:N19	CC1(C)[C@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O
CPC017_MCF7_24H:BRD-A58269583-001-02-0:10	CC1(C)[C@H](O)C=C[C@]2(C)C3CC[C@@]4(C)[C@@H](OC(=O)C=C4[C@]3(C)OC(=O)CC12)c5ccoc5
CPC013_MCF7_24H:BRD-K98519396-001-01-7:10	CC1(C)[C@H](O)CC[C@@]2(C)[C@H](COc3ccc4ccc(=O)oc4c3)C(=C)CC[C@H]12
CPC009_MCF7_24H:BRD-A34208323-001-01-4:10	CC1(CC(=O)N(C1=O)c1ccc(NC(=O)c2ccccn2)cc1Cl)c1ccccc1
LJP002_MCF7_24H:I11	CC1(CCCN1)c1nc2c(cccc2[nH]1)C(N)=O
REP.A013_MCF7_24H:I13	CC1(CN)Cc2ccccc2C1
CPC015_MCF7_24H:BRD-A26032986-050-01-3:10	CC1(CN2CCC(CC2)n2c3ccccc3[nH]c2=O)OCc2ccccc2-n2cccc12
CPC018_MCF7_24H:BRD-A93000692-001-05-7:10	CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1
REP.A009_MCF7_24H:F01	CC1(OC(=CC1=O)C(O)=O)c1ccccc1
CPC020_MCF7_24H:BRD-A79803969-003-13-8:10	CC12CC3CC(C)(C1)CC(N)(C3)C2
CPC017_MCF7_24H:BRD-A96897502-001-02-0:10	CC12CC=C3C(CCC4=CC(=O)C=CC43C)C2CC[C@@H]1C(=O)CN5CCN(CC5)c6cc(nc(n6)N7CCCC7)N8CCCC8
CPC017_MCF7_24H:BRD-A88080608-001-03-4:10	CC12CCC3C(=CCc4cc(O)ccc34)C1CCC2=O
CPC015_MCF7_24H:BRD-A90490067-001-01-9:10	CC12CCC3C(C2CCC1O)C(CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34
CPC013_MCF7_24H:BRD-A25416824-001-01-8:10	CC12CCC3C(CC=C4CC(O)CCC34CO)C2CCC1OC(=O)c5ccccc5
CPC010_MCF7_24H:BRD-A56245458-001-07-3:10	CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO
CPC020_MCF7_24H:BRD-A79479878-001-06-5:10	CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O
CPC016_MCF7_24H:BRD-A20243730-001-01-4:10	CC12CCC3C(CCC4=Cc5oncc5CC34C)C2CCC1(O)C#C
CPC015_MCF7_24H:BRD-A31801025-001-01-0:10	CC12CCC3C(CCC4C(=O)C(=O)CCC34C)C2CCC1=O
PCLB002_MCF7_24H:BRD-A60070924:10	CC12CCC3C(CCc4cc(O)ccc34)C1CCC2O
CPC016_MCF7_24H:BRD-A36066264-001-03-1:10	CC12CCC3C(CCc4cc(OC(=O)c5ccccc5)ccc34)C2CCC1O
CPC005_MCF7_24H:BRD-A46186775-369-01-2:10	CC12C[C@H](O)C3C(CCC4=CC(=O)CCC34C)C1CC[C@]2(O)C(=O)COP(O)(O)=O
LJP007_MCF7_24H:K13	CC1=C(C(=CC=C1)C)NC(=O)N(C2=C(C=C(C=C2)OC)OC)C3=NC=NC(=C3)NC4=C(C=C(C=C4)N5CCN(CC5)C)OC
PBIOA018_MCF7_24H:A13	CC1=C(C(CC(=O)N1)c1ccc(cc1)C(F)(F)F)C(=O)Nc1cc2cn[nH]c2cc1F
LJP007_MCF7_24H:O07	CC1=C(C=C(C(=C1)OC)C(=O)N2CCN(CC2)C(=O)C)SC3=CN=C(S3)NC(=O)C4=CC=C(C=C4)CNC(C)C(C)(C)C
LJP007_MCF7_24H:J07	CC1=C(C=C(C=C1)NC2=NC=NC(=C2)C3=CC(=CC=C3)N4C(=O)C5=CC=CC=C5C4=O)NS(=O)(=O)C
CPD001_MCF7_24H:BRD-A03427350-001-02-1:10	CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc3ccc(cc3)S(=O)C
CPC020_MCF7_24H:BRD-A13946108-001-12-2:10	CC1=C(CC(O)=O)c2cc(F)ccc2C1=C/c1ccc(cc1)S(C)=O
CPD001_MCF7_24H:BRD-K90733503-002-04-4:10	CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccccc1)C2=O)C(O)=O
CPD002_MCF7_24H:BRD-K63242551-001-07-5:10	CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C2=O)C(=O)O
CPC013_MCF7_24H:BRD-K72192970-001-01-7:10	CC1=C(NC(=S)NC(=O)c2ccccc2)NCc3ccccc13
LJP005_MCF7_24H:K19	CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)CN5CCN(CC5)C(=O)C(C)O
CPC013_MCF7_24H:BRD-K28120222-001-05-0:10	CC1=C/CC[C@@]2(C)O[C@@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1
CPC018_MCF7_24H:BRD-K98548675-001-02-6:10	CC1=C/CC[C@@]2(C)O[C@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1
CPC013_MCF7_24H:BRD-A66395008-001-03-8:10	CC1=C/CC[C@]2(C)OC2[C@H]2OC(=O)C(=C)[C@@H]2CC1
LJP008_MCF7_24H:M19	CC1=CC(=C(C=C1NN=C2C=C(C(=O)C=C2N)C)S(=O)(=O)O)C
CPC018_MCF7_24H:BRD-K78126613-001-16-0:10	CC1=CC(=O)c2ccccc2C1=O
CPC013_MCF7_24H:BRD-A68274214-001-01-7:10	CC1=CCC2[C@](C)(CCC[C@]2(C)[C@H]1CCc3ccoc3)C(=O)O
PBIOA022_MCF7_24H:D13	CC1=CCC[C@@]2(C)O[C@@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1
CPD002_MCF7_24H:BRD-K04949373-001-01-6:10	CC1=CCC[C@@]2(C)O[C@H]2[C@@H]2OC(=O)C(=C)[C@@H]2CC1
CPC017_MCF7_24H:BRD-K02590140-001-01-2:10	CC1=CC[C@@H]2[C@@H](C1)c3c(O)cc(CC#CCCCNS(=O)(=O)C)cc3OC2(C)C
LKCP002_MCF7_24H:G19	CC1=CC[C@]23O[C@@]2(C)CC[C@@H]2[C@H](OC(=O)C2=C)[C@@H]13
CPC020_MCF7_24H:BRD-K35458079-001-19-0:10	CC1=NN(C(=O)C1)c1ccccc1
LJP008_MCF7_24H:H19	CC1=NN(C(=O)C1=Cc1ccc(o1)-c1cc(C)c(C)cc1[N+]([O-])=O)c1ccc(cc1)C(O)=O
CPC018_MCF7_24H:BRD-K24240364-003-02-1:10	CC1=NN=C(c2ccc(N)cc2)c2cc3OCOc3cc2C1
CPD001_MCF7_24H:BRD-K73109821-001-14-4:10	CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1
LJP002_MCF7_24H:C23	CC1C(=O)C(=O)C=C2C1=CC=C3[C@@]2(C)CCC4(C)[C@@H]5C[C@@](C)(CC[C@]5(C)CC[C@]34C)C(=O)O
CPC014_MCF7_24H:BRD-A64228451-001-06-8:10	CC1C(=O)[C@H]2O[C@H]2C(=O)C1=O
CPC020_MCF7_24H:BRD-A88774919-001-02-8:10	CC1C2C(O)C3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C2C(=O)c2c(O)cccc12
CPC013_MCF7_24H:BRD-A02333338-001-01-1:10	CC1C2NC[C@@H](C)C[C@H]2O[C@@]31CC[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC4=C3C
CPC014_MCF7_24H:BRD-A13461302-001-01-9:10	CC1CC(=O)C2C(O)(C1)CC(O)C34OC4c5c(O)cccc5C(=O)C23O
PCLB002_MCF7_24H:BRD-A08658758:10	CC1CC(=O)NN=C1c1ccc(F)c(F)c1
CPC014_MCF7_24H:BRD-A02198599-001-06-1:10	CC1CC(C)(C)N2C(=O)C3(Nc4ccccc4S3)c5cccc1c25
CPC017_MCF7_24H:BRD-A62184259-001-02-8:10	CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2
CPC015_MCF7_24H:BRD-A34751532-001-04-4:10	CC1CC(CC(C)(C)C1)OC(=O)c1ccccc1O
CPD002_MCF7_24H:BRD-A37942872-003-16-4:10	CC1CC(CC(C)(C)N1C)OC(=O)C(O)c1ccccc1
CPC006_MCF7_24H:I05	CC1CC2C(C3C=C(COC(=O)c4ccccc4)C(O)C4(O)C(OC(=O)c5ccccc5)C(C)=CC14C3=O)C2(C)C
CPC017_MCF7_24H:BRD-A59943784-001-01-8:10	CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(CC(=O)CO)C(=O)SCF
CPC006_MCF7_24H:F09	CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
CPC010_MCF7_24H:BRD-A17448384-001-07-0:10	CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(O)CC2(C)C1(O)C(=O)CO
DEB001_MCF7_24H:BRD-A39996500-001-01-4:10	CC1CC2OC2C=CC=CC(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1
CPC014_MCF7_24H:BRD-K81783531-001-01-4:10	CC1CCC(CC1)C(=O)N(C1CCC(O)CC1)c1cc(sc1C(O)=O)C#CC(C)(C)C
LJP007_MCF7_24H:K19	CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OCCO)C)C)O)OC)C)C)C)OC
CPC012_MCF7_24H:BRD-A71171460-001-01-1:10	CC1CCC=C/[C@H]2OC34C=CCN(C(=O)[C@H]3N(CCCO)C(=O)[C@@H]4C2C(=O)O1)C(C)(C)C
REP.A009_MCF7_24H:K13	CC1CCCC(N1C(=O)CCSC(C)=O)C(O)=O
CPC016_MCF7_24H:BRD-A17065207-001-06-9:10	CC1CCCC=CC2CC(O)CC2C(O)C=CC(=O)O1
CPC013_MCF7_24H:BRD-A59193861-001-02-4:10	CC1CCCCC1NC(=O)c2cnn3c(cc(nc23)c4ccccc4)C(F)(F)F
CPC010_MCF7_24H:BRD-A73747855-001-05-0:10	CC1CCCN(C1)C(C(=O)Nc2ccc3OCCOc3c2)c4ccccc4
CPC011_MCF7_24H:BRD-A24381660-001-15-2:10	CC1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1
CPC009_MCF7_24H:BRD-K76357752-001-07-3:10	CC1CCN(CC1)C(=O)Cn2c3ccc(F)cc3c4nc5SCCCn5c(=O)c24
PBIOA017_MCF7_24H:G01	CC1CCN(CC1)C(=O)Cn2c3ccccc3c4nc5SCCCn5c(=O)c24
LJP009_MCF7_24H:L13	CC1CCN(CC1)C2=C(C=CC(=C2)N3CCN(CC3)C)NC(=O)C4=CC(=CN4)C#N
CPC013_MCF7_24H:BRD-K03122949-001-01-6:10	CC1CCN(CC1)S(=O)(=O)c2ccc(NC(=O)c3ccc(cc3)C(C)(C)C)cc2
CPC019_MCF7_24H:BRD-K94987138-001-06-2:10	CC1CCN(CC1)c2nnc(c3ccc(C)c(C)c3)c4ccccc24
REP.A028_MCF7_24H:C13	CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1
CPC017_MCF7_24H:BRD-K24201553-003-02-4:10	CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1
CPC013_MCF7_24H:BRD-A82628254-001-01-7:10	CC1CCN(CN2CC(COc3ccccc3C)OC2=O)CC1
CPC017_MCF7_24H:BRD-A28318179-003-03-6:10	CC1CCN=C(N)S1
CPC014_MCF7_24H:BRD-A26002865-001-01-5:10	CC1CCOC(=O)C=CC=C/C(=O)OC2CC3OC4C=C(C)CCC4(COC(=O)C1O)C2(C)C31CO1
CPC009_MCF7_24H:BRD-A42969626-001-01-5:10	CC1CCc2c(C1)sc1nc(C)nc(N3CCN(CC3)C(=O)C3CC3)c21
CPC009_MCF7_24H:BRD-A11929187-001-07-4:10	CC1CCc2c(C1)sc3nc(C)nc(N4CCN(CC4)C(=O)c5ccco5)c23
CPD003_MCF7_24H:P22	CC1CCc2c(N3CCC(O)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O
CPC005_MCF7_24H:BRD-A91477472-001-02-2:10	CC1CCc2c(O)c3c(=O)cc(C)oc3cc2OC1
CPD001_MCF7_24H:BRD-A69777949-001-19-2:10	CC1CCc2cc(F)cc3c2n1cc(C(O)=O)c3=O
LJP002_MCF7_24H:K09	CC1CN(CC(=O)Nc2ccc3Sc4c(Cc3c2)cccc4-c2cc(=O)cc(o2)N2CCOCC2)CC(C)O1
CPC012_MCF7_24H:BRD-A72837804-001-01-1:10	CC1CN(CC(C)O1)c2nc3ccccc3nc2SCC(=O)NCCc4ccccc4
CPC013_MCF7_24H:BRD-A70879086-001-01-4:10	CC1CN(CC(C)O1)c2nc3ccccc3nc2SCC(=O)Nc4ccccc4
CPC016_MCF7_24H:BRD-A63346720-300-01-1:10	CC1CN(CCCn2c3ccccc3c4ccccc24)CC(C)N1
CPC012_MCF7_24H:BRD-A17718497-001-01-3:10	CC1CN(CCN1C(=O)c1ccc(Cl)cc1)c1ccnc2cc(Cl)ccc12
CPC009_MCF7_24H:BRD-A35020550-001-03-2:10	CC1CN(CCN1c1cccc(C)c1)C(=O)COc1noc2nc(C)cc(C)c12
REP.A004_MCF7_24H:P07	CC1CN(C[C@H](C)N1)c1c(F)c(N)c2c(c1F)n(cc(C(O)=O)c2=O)C1CC1
CPC014_MCF7_24H:BRD-A55756846-001-16-2:10	CC1CNCCN1S(=O)(=O)c2cccc3cnccc23
CPC020_MCF7_24H:BRD-A24228527-001-27-3:10	CC1COc2c(N3CCN(C)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O
CPC015_MCF7_24H:BRD-A00100033-001-04-8:10	CC1CS(=O)(=O)CCN1N=Cc1ccc(o1)[N+]([O-])=O
CPC020_MCF7_24H:BRD-A95869247-001-20-2:10	CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O
MUC.CP006_MCF7_24H:BRD-A39646320-001-01-3:10	CC1NC(=O)C2CCCN2C(=O)C(CCCCCC(=O)C2CO2)NC(=O)C(C)NC1=O
CPC018_MCF7_24H:BRD-A68318914-001-01-5:10	CC1NC(=O)NC1=O
CPC018_MCF7_24H:BRD-A61793559-001-08-1:10	CC1Nc2cc(Cl)c(cc2C(=O)N1c1ccccc1C)S(N)(=O)=O
HOG003_MCF7_24H:BRD-A71390734-001-01-7:10	CC1OC(CC(N)C1O)O[C@H]1C[C@@](O)(Cc2c(O)c3C(=O)c4ccccc4C(=O)c3c(O)c12)C(C)=O
CPC006_MCF7_24H:I21	CC1OC(CC1O)n1cnc2c(N)ncnc12
CPC012_MCF7_24H:BRD-A13367427-001-01-8:10	CC1OC(OC2CCC3(C)C(CCC4(C)C3CC=C5C6CC(C)(C)CCC6(CCC54C)C(=O)OC7OC(CO)C(OC8OCC(OC9OC(CO)C(O)C(O)C9O)C(OC%10OCC(O)C(O)C%10O)C8O)C(O)C7O)C2(C)C)C(O)C(O)C1OC%11OCC(O)C(O)C%11O
CPC017_MCF7_24H:BRD-A34907681-001-01-7:10	CC1OC(OCC2OC(Oc3c(oc4cc(O)cc(O)c4c3=O)c5ccc(O)c(O)c5)C(O)C(O)C2O)C(O)C(O)C1O
PCLB001_MCF7_24H:K07	CC1O[C@@H](OCC2O[C@@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4C6CC(C)(C)[C@H](C[C@@]6([C@H](O)C[C@@]54C)C(=O)O[C@@H]4OC(CO)[C@@H](O)[C@@H](O)[C@@H]4O[C@@H]4OC(C)[C@H](O[C@@H]5O[C@@H](CO)[C@H](O)[C@@H]5O)[C@@H](O[C@@H]5OC(CO)[C@@H](O)[C@@H](O)[C@@H]5O)[C@@H]4O)OC(=O)C(CO)=CCC[C@](C)(O[C@@H]4OC(C)[C@@H](OC(=O)C(C)=CCCC(C)(O)C=C)[C@@H](O)[C@@H]4O)C=C)C3(C)C)[C@@H](NC(C)=O)[C@H](O)[C@@H]2O)[C@@H](O[C@@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O
PCLB001_MCF7_24H:I23	CC1O[C@@H](OCC2O[C@@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4C6CC(C)(C)[C@H](C[C@@]6([C@H](O)C[C@@]54C)C(=O)O[C@@H]4OC(CO)[C@@H](O)[C@@H](O)[C@@H]4O[C@@H]4OC(C)[C@H](O[C@@H]5O[C@@H](CO)[C@H](O)[C@@H]5O)[C@@H](O[C@@H]5OC(CO)[C@@H](O)[C@@H](O)[C@@H]5O)[C@@H]4O)OC(=O)C(CO)=CCC[C@](C)(O[C@@H]4OC(C)[C@@H](OC(=O)C(CO)=CCCC(C)(O)C=C)[C@@H](O)[C@@H]4O)C=C)C3(C)C)[C@@H](NC(C)=O)[C@H](O)[C@@H]2O)[C@@H](O[C@@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O
PCLB001_MCF7_24H:M23	CC1O[C@@H](OCC2O[C@@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4C6CC(C)(C)[C@H](C[C@@]6([C@H](O)C[C@@]54C)C(=O)O[C@@H]4OC(CO)[C@@H](O)[C@@H](O)[C@@H]4O[C@@H]4OC(C)[C@H](O[C@@H]5O[C@@H](CO)[C@H](O)[C@@H]5O)[C@@H](O[C@@H]5OC(CO)[C@@H](O)[C@@H](O)[C@@H]5O)[C@@H]4O)OC(=O)C(CO)=CCC[C@](C)(O[C@@H]4OC(C)[C@@H](OC(=O)C5COC5CCC(C)(O)C=C)[C@@H](O)[C@@H]4O)C=C)C3(C)C)[C@@H](NC(C)=O)[C@H](O)[C@@H]2O)[C@@H](O[C@@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O
PCLB001_MCF7_24H:O23	CC1O[C@@H](OCC2O[C@@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4[C@H](O)C=C4C6CC(C)(C)[C@H](C[C@@]6([C@H](O)C[C@@]54C)C(=O)O[C@@H]4OC(CO)[C@@H](O)[C@@H](O)[C@@H]4O[C@@H]4OC(C)[C@H](O[C@@H]5O[C@@H](CO)[C@H](O)[C@@H]5O)[C@@H](O[C@@H]5OC(CO)[C@@H](O)[C@@H](O)[C@@H]5O)[C@@H]4O)OC(=O)C(CO)=CCC[C@](C)(O[C@@H]4OC(C)[C@@H](OC(=O)C(CO)=CCCC(C)(O)C=C)[C@@H](O)[C@@H]4O)C=C)C3(C)C)[C@@H](NC(C)=O)[C@H](O)[C@@H]2O)[C@@H](O[C@@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O
CPC020_MCF7_24H:BRD-A15493168-001-01-3:10	CC1[C@H]2C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C2C(=O)c2c(O)cccc12
CPD002_MCF7_24H:BRD-K55106630-001-01-0:10	CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1
REP.A027_MCF7_24H:D19	CC=C(C)C(=O)O[C@H]1C(C)=C[C@@]23[C@H](C)C[C@@H]4[C@H]([C@H](C=C(CO)[C@@H](O)[C@]12O)C3=O)C4(C)C
CPC017_MCF7_24H:BRD-K95309561-001-15-5:10	CC=C(c1ccc(O)cc1)C(c1ccc(O)cc1)=CC
CPC014_MCF7_24H:BRD-A59808129-001-01-7:10	CC=C1/C(=O)CC2C3CCC4=CC(=O)CC[C@@]4(C)C3CC[C@@]12C
CPC014_MCF7_24H:BRD-K26674531-001-01-3:10	CC=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
LKCP001_MCF7_24H:D22	CC=C1/NC(=O)[C@H]2CSSCCC=C[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C
CPC012_MCF7_24H:BRD-K15402119-001-01-2:10	CC=C1/[C@H]2Cc3[nH]c(=O)ccc3[C@]1(N)CC(C)=C2
CPC016_MCF7_24H:BRD-A86109770-001-01-9:10	CC=C1C(=O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
CPC011_MCF7_24H:BRD-K45888792-001-01-0:10	CC=C1[C@@H]2Cc3nc(O)ccc3[C@@]1(N)CC(C)=C2
MUC.CP005_MCF7_24H:BRD-K52075040-001-04-8:10	CC=CCC=CCCC(=O)[C@H]1O[C@H]1C(N)=O
CPC010_MCF7_24H:BRD-K18749194-001-03-7:10	CC=CCn1c(SCCCc2ccccc2)nc2n(C)c(=O)[nH]c(=O)c12
CPC010_MCF7_24H:BRD-K34596778-001-02-8:10	CC=CCn1c(SCc2ccccc2)nc2n(C)c(=O)[nH]c(=O)c12
DOSVAL003_MCF7_24H:BRD-K37461197:10	CC=Cc1ccc(cc1)[C@@H]1[C@@H](CO)N([C@@H]1C#N)C(=O)c1cccnc1
DOSVAL005_MCF7_24H:BRD-K45033698:10	CC=Cc1ccc(cc1)[C@@H]1[C@@H](CO)N([C@H]1C#N)C(=O)CN1CCOCC1
DOSBIO002_MCF7_24H:BRD-K91946056:10.036	CC=Cc1ccc(cc1)[C@@H]1[C@@H](CO)N2CCCCN(C[C@@H]12)C(=O)Nc1ccc(F)cc1
DOSVAL003_MCF7_24H:BRD-K94067270:10	CC=Cc1ccc(cc1)[C@@H]1[C@H](CO)N([C@@H]1C#N)C(=O)c1cccnc1
DOSVAL005_MCF7_24H:BRD-K45371861:10	CC=Cc1ccc(cc1)[C@@H]1[C@H](CO)N([C@@H]1C#N)S(=O)(=O)c1cccc(F)c1
DOSBIO002_MCF7_24H:BRD-K92038420:9.98241	CC=Cc1ccc(cc1)[C@@H]1[C@H](CO)N([C@@H]1CNC(=O)NC(C)C)C(=O)C1CC1
DOSBIO001_MCF7_24H:BRD-K75514176:10.0476	CC=Cc1ccc(cc1)[C@@H]1[C@H](CO)N2CCCCN(C[C@H]12)C(=O)Nc1ccc(F)cc1
DOSBIO001_MCF7_24H:BRD-K67514995:10.0099	CC=Cc1ccc(cc1)[C@H]1[C@@H](CO)N([C@@H]1C#N)S(=O)(=O)c1cccc(F)c1
DOSBIO002_MCF7_24H:BRD-K39151515:10.0166	CC=Cc1ccc(cc1)[C@H]1[C@@H](CO)N([C@H]1CNC(=O)NC(C)C)C(=O)C1CC1
DOSBIO001_MCF7_24H:BRD-K82469533:9.99214	CC=Cc1ccc(cc1)[C@H]1[C@@H](CO)N2CCCCN(C[C@@H]12)C(=O)Cc1cccnc1
DOSBIO002_MCF7_24H:BRD-K69075782:9.93307	CC=Cc1ccc(cc1)[C@H]1[C@H](CO)N([C@H]1CN(C)C(=O)c1ccccn1)C(C)=O
DOSVAL005_MCF7_24H:BRD-M54407015:10	CC=Cc1ccc2[C@H]3N[C@@H](C(=O)NC4CCC4)[C@H](CO)[C@H]3Cn2c1=O.OC[C@@H]1[C@H]2Cn3c(=O)c(ccc3[C@H]2N[C@H]1C(=O)NC1CCC1)C=C/C
DOSVAL003_MCF7_24H:BRD-K35253118:10	CC=Cc1ccc2c(O[C@@H](CN(C)Cc3ccc(cc3)C(O)=O)[C@@H](C)CN([C@H](C)CO)S2(=O)=O)c1
DOSVAL004_MCF7_24H:BRD-K76457661:10	CC=Cc1ccc2c(O[C@H](CN(C)C(=O)c3cnccn3)[C@@H](C)CN([C@H](C)CO)S2(=O)=O)c1
DOSVAL003_MCF7_24H:BRD-M36167927:10	CC=Cc1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)N4CCc5ccccc5C4)N(C(=O)C4CC4)[C@H]23)c1=O.CC=C/c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)N4CCc5ccccc5C4)N(C(=O)C4CC4)[C@H]23)c1=O
DOSBIO001_MCF7_24H:BRD-M32778103:9.97963	CC=Cc1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)N[C@H](C)c4ccccc4)N(C(=O)c4nccnc4)[C@H]23)c1=O.CC=C/c1ccc2n(C[C@@H]3[C@@H](CO)[C@H](C(=O)N[C@H](C)c4ccccc4)N(C(=O)c4nccnc4)[C@H]23)c1=O
DOSBIO002_MCF7_24H:BRD-K06718821:10.3101	CC=Cc1cccc(c1)-c1nc(cc2CN([C@@H](CCO)c12)[S@@](=O)C(C)(C)C)C(=O)N(C)C
PBIOA016_MCF7_24H:E01	CC=Cc1cnc2O[C@H](CN(C)S(=O)(=O)c3ccccc3F)[C@@H](C)CN([C@@H](C)CO)C(=O)c2c1
CPD002_MCF7_24H:BRD-K17084514-001-01-7:10	CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1
CPC015_MCF7_24H:BRD-K43744935-048-01-6:10	CCC(=C(c1ccccc1)c2ccc(OCCN(C)C)cc2)c3ccccc3
CPC005_MCF7_24H:BRD-K63630713-001-15-9:10	CCC(=C)C(=O)c1ccc(OCC(O)=O)c(Cl)c1Cl
DEB001_MCF7_24H:BRD-A72163687-001-01-4:10	CCC(=O)C1(CC(C)(C)OC1=O)Sc1nc2ccccc2[nH]1
DOSBIO002_MCF7_24H:BRD-K15277331:10.1164	CCC(=O)N(C)C[C@H]1[C@@H]([C@@H](CO)N1C(=O)Cc1ccncc1)c1ccccc1
CPC017_MCF7_24H:BRD-K17896185-001-01-2:10	CCC(=O)N(C1CCN(CCc2ccc(cc2)N=C=S)CC1)c1ccccc1
REP.A006_MCF7_24H:I01	CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1
POL001_MCF7_24H:A07	CCC(=O)N1CCN(CC1)c1ccc(cc1C(F)(F)F)-n1c2c(ccc1=O)cnc1ccc(cc21)-c1cnc2ccccc2c1
PCL001_MCF7_24H:BRD-K57090026:10	CCC(=O)N1CCOc2c(C1)cc(cc2OC[C@H]1CCCN(C)C1)-c1ccc(OC)c(OC)c1
CPC019_MCF7_24H:BRD-K10405667-001-05-7:10	CCC(=O)N1CCc2cc(ccc12)c3csc(NC(=O)c4ccco4)n3
DOSBIO001_MCF7_24H:BRD-K95487462:10.0657	CCC(=O)N1C[C@@H](O)COC[C@@H]2O[C@@H](CC(=O)NCc3cc(F)cc(F)c3)CC[C@@H]12
DOSBIO001_MCF7_24H:BRD-K70900504:10.0464	CCC(=O)N1C[C@@H]2[C@@H]([C@@H](CO)N2C(=O)C1)c1ccc(cc1)C#Cc1cccnc1
DOSBIO002_MCF7_24H:BRD-K52006320:9.22592	CCC(=O)N1C[C@@H]2[C@@H]([C@H](CO)N2C(=O)C1)c1ccc(cc1)-c1ccc(cc1)C#N
DOSBIO001_MCF7_24H:BRD-K76264608:10.0326	CCC(=O)N1C[C@@H]2[C@H]([C@H](CO)N2C(=O)C1)c1ccc(cc1)C#Cc1cccnc1
DOSVAL005_MCF7_24H:BRD-K84336660:10	CCC(=O)N1C[C@H](C)[C@H](CN(C)C(=O)c2ccc(NC(=O)Nc3ccccc3)cc2OC[C@@H]1C)OC
